gene_id	length	gef_25_S15_NumReads	gef_25_S16_NumReads	gef_25_S27_NumReads	gef_25_S28_NumReads	gef_5_S29_NumReads	gef_5_S30_NumReads	gef_5_S31_NumReads	gef_5_S32_NumReads	lap_25_S1_NumReads	lap_25_S17_NumReads	lap_25_S18_NumReads	lap_25_S2_NumReads	lap_5_S19_NumReads	lap_5_S3_NumReads	lap_5_S4_NumReads	lap_5_S5_NumReads	pel_25_S11_NumReads	pel_25_S12_NumReads	pel_25_S23_NumReads	pel_25_S24_NumReads	pel_5_S13_NumReads	pel_5_S14_NumReads	pel_5_S25_NumReads	pel_5_S26_NumReads	var_25_S20_NumReads	var_25_S6_NumReads	var_25_S7_NumReads	var_25_S8_NumReads	var_5_S10_NumReads	var_5_S21_NumReads	var_5_S22_NumReads	var_5_S9_NumReads	gef_25_S15_TPM	gef_25_S16_TPM	gef_25_S27_TPM	gef_25_S28_TPM	gef_5_S29_TPM	gef_5_S30_TPM	gef_5_S31_TPM	gef_5_S32_TPM	lap_25_S1_TPM	lap_25_S17_TPM	lap_25_S18_TPM	lap_25_S2_TPM	lap_5_S19_TPM	lap_5_S3_TPM	lap_5_S4_TPM	lap_5_S5_TPM	pel_25_S11_TPM	pel_25_S12_TPM	pel_25_S23_TPM	pel_25_S24_TPM	pel_5_S13_TPM	pel_5_S14_TPM	pel_5_S25_TPM	pel_5_S26_TPM	var_25_S20_TPM	var_25_S6_TPM	var_25_S7_TPM	var_25_S8_TPM	var_5_S10_TPM	var_5_S21_TPM	var_5_S22_TPM	var_5_S9_TPM
Rv3162c	438	57	82	95	148	102	29	25	28	56	15	8	17	29	65	56	30	70	161	14	27	76	24	61	15	41	67	94	43	38	18	6	22	11.187931805078	18.1674229899504	19.8694934879087	29.1891001170515	13.334681527528	9.6799928186008	9.32583625272498	12.120319104181	8.56572374416629	5.48991264347595	3.91732607096744	5.52104078599346	9.43875921619719	12.5324099855478	10.8736740765093	8.91198048293158	14.2761312458353	30.3092688975623	7.1143388874782	9.42758473026658	11.5365942546145	8.09096469605129	9.97475533014261	8.65342824996427	22.0132238514996	11.7401712082253	13.1664527396362	12.7709951696154	9.44425380504973	11.3981287082257	5.92859821092357	6.39034814018073
Rv3163c	1272	478	465	503	616	722	280	241	157	575	242	147	284	341	483	529	360	629	632	200	280	681	213	467	148	182	518	529	247	314	155	80	297	32.3064955649117	35.474756868032	36.2258158581192	41.8337408867788	32.5017445703798	32.1826696831816	30.9564975838096	23.4014449550233	30.2852303033507	30.498363760895	24.7858644266224	31.7597718022243	38.217149181652	32.0667811088846	35.3696657524057	36.8249759577739	44.1723125616591	40.9688395012872	34.9964109694009	33.6652396727199	35.5957491422325	24.7261026059162	26.295188985454	29.399886419061	33.6479167154883	31.2547757017624	25.5142967405926	25.2604008230952	26.8720439075658	33.797124301251	27.2193502765673	29.706075906359
Rv3164c	963	290	374	365	359	461	167	166	114	633	210	168	267	284	526	552	289	320	444	121	193	454	206	337	77	134	528	560	282	229	79	54	220	25.8893279022246	37.6876363856566	34.7219317255503	32.203365612847	27.4114004914728	25.3536990979831	28.1646065322172	22.444436044725	44.0379982748309	34.9575745896101	37.4159555563432	39.4394744217697	42.0419714405844	46.1269569734066	48.7500634832019	39.0479859290566	29.6831709748744	38.0172219387314	27.9666023111237	30.6507998764799	31.3449587462234	31.5866892780943	25.0639860964035	20.2039128527722	32.7229474531372	42.0805467103583	35.6760514347668	38.0937052179531	25.8861437709487	22.7528585186354	24.268467442846	29.0651348431896
Rv3165c	483	35	53	60	81	65	30	12	20	94	25	18	28	37	74	82	40	69	53	19	22	75	24	51	9	20	54	77	20	41	12	4	36	6.22974082204955	10.6483501815056	11.3799779636535	14.4867507967203	7.70589012886621	9.08082427617724	4.05934537013023	7.85078344813851	13.0385972343543	8.29738349842122	7.9928050578435	8.24626040670123	10.9205777009846	12.938381030469	14.4387340332708	10.7755623230477	12.7611132360732	9.04799671036368	8.75562381271719	6.96604604408011	10.3241015926797	7.33714810946266	7.56257287325546	4.70832493600541	9.73770847543993	8.58065354645857	9.78044546709328	5.38658181356017	9.24048762292051	6.89079416729173	3.58416289356042	9.48268487430545
Rv3166c	960	452	580	585	653	744	263	285	173	1087	478	322	509	499	735	756	551	527	725	210	286	761	259	637	198	286	866	789	379	392	168	97	338	40.4777409912669	58.628711081898	55.824126276391	58.7590884070831	44.3770357305822	40.0530564923097	48.5060058094858	34.1668549032816	75.8592349133191	79.8187549089375	71.9380208001255	75.4210707666026	74.1003624931929	64.6563901706315	66.9750362649995	74.6805397843661	49.0372361748689	62.2716636802595	48.688756761179	45.5622949070615	52.7049688015294	39.8374660177713	47.5241903285821	52.1152716354098	70.0597694468917	69.2341551717901	50.4220863327676	51.3568493252543	44.4501261324512	48.5370314158611	43.7295874286977	44.7941619348919
Rv3167c	627	73	71	93	105	127	45	48	34	205	79	49	85	92	110	116	91	56	87	27	36	90	23	96	25	24	78	87	60	44	26	10	61	10.0093156365753	10.9886513428537	13.5879114872236	14.4662131383163	11.5982580393763	10.4929141755828	12.5082220974348	10.2811455969163	21.904657524171	20.197975256731	16.7610949232662	19.2840180563408	20.9175736333873	14.8156425740079	15.7344962542517	18.8843018654273	7.97823985413191	11.441300886708	9.58466298511247	8.78103585721799	9.5436192713192	5.41655890138362	10.9660499417428	10.0749643101657	9.0015563514593	9.54774474893025	8.51268872538219	12.4484163442563	7.63911942125906	11.5011420989965	6.90251466343573	12.3776512693453
Rv3168	1137	108	89	143	94	152	57	55	58	179	61	41	88	87	152	186	76	84	162	27	42	138	63	149	46	56	144	215	74	96	27	23	57	8.1660560432565	7.59596802662385	11.5216021397183	7.14168170160477	7.65490331778421	7.32935130892511	7.90358470811415	9.67158520299702	10.5473343540351	8.60038029952451	7.73387660316989	11.009519170952	10.9081175110669	11.2895978242045	13.9128106493445	8.69721507815381	6.59941476060779	11.7483870264204	5.28547378334698	5.64936475774403	8.06968827391933	8.18169451124448	9.3858223734557	10.2227658974072	11.5824775217106	9.7202126366215	11.6009361560989	8.46645590062742	9.19113049101354	6.58625379182435	8.7547197855239	6.37808553880835
Rv3169	1125	321	366	430	406	510	162	159	143	426	203	96	196	198	321	319	211	291	397	88	122	309	165	356	121	147	424	528	264	272	70	46	153	24.5302274609023	31.5705500777558	35.0149277521659	31.1750107844747	25.9581800402546	21.0529830018893	23.0922626955475	24.0998116435324	25.3692263805794	28.9262277204161	18.3017474035599	24.7827612756061	25.0901748433865	24.0961610823665	24.1157379256831	24.4037751784169	23.1061223661166	29.0979021754121	17.4104811478705	16.5851001694329	18.2618215158834	21.6568155030973	22.6643883295953	27.1771490602434	30.7283128650982	28.9259127750839	28.7936314551226	30.5268364538082	26.3193127793779	17.2576111700839	17.6962069264723	17.3027390006494
Rv3170	1347	767	815	794	1065	1431	499	455	306	760	423	199	483	464	613	675	481	992	902	316	529	1079	384	955	289	290	873	790	497	503	202	124	373	48.9527206422165	58.7142610020697	53.9995583892236	68.2991208270682	60.831513883146	54.1606786580403	55.190672807886	43.0709017100214	37.800378088319	50.3409094336731	31.685409706539	51.0065182951247	49.1067740067631	38.4315788551159	42.6185404167989	46.462712798393	65.7855755837361	55.2157069492976	52.2155804824522	60.0618723960578	53.2588746719739	42.0946403785653	50.778784755989	54.2127322314763	50.6295778082729	49.7416727672767	35.9811083492782	47.9975631375995	40.6498130896285	41.5928745190537	39.8408841910023	35.2303683962302
Rv3171c	900	2814	3276	3870	4669	5021	1439	1446	1266	3733	1696	958	1684	2646	3400	3645	1808	2997	4469	969	1565	4130	1226	4090	1160	1323	3098	3707	1965	2298	880	448	1950	268.800856989794	353.227875869973	393.917937211867	448.140780026824	319.451034269897	233.75958749783	262.511099510705	266.698964516713	277.885334737978	302.08671313932	228.295234539197	266.161798393627	419.119966133843	319.030170093637	344.443043648569	261.386407124276	297.461549532867	409.441199061451	239.641423754069	265.939362347977	305.102438756466	201.145877324222	325.482262177123	325.676579647544	345.693519732355	264.187729296019	252.6941093848	284.020992574494	277.949360142511	271.191032672748	215.432084322272	275.656381137796
Rv3172c	483	281	202	237	151	377	149	116	164	202	80	48	70	97	190	160	85	162	226	60	125	288	172	305	60	75	183	280	107	168	69	60	115	50.0159191713121	40.5842780502665	44.9509129564314	27.0061650654909	44.694162747424	45.1014272383469	39.2403385779255	64.3764242747358	28.01911320574	26.5516271949479	21.314146820916	20.6156510167531	28.6296226215002	33.2201675106637	28.1731395771137	22.8980699364764	29.9608745542589	38.5820237083433	27.649338355949	39.579807068637	39.6445501158899	52.5828947844824	45.2271514969199	31.3888329067027	36.5164067828997	29.0788814629985	35.5652562439756	28.8182127025469	37.863461479284	39.6220664619274	53.7624434034063	30.2919100151424
Rv3173c	603	1783	1430	1677	2021	3391	1041	1056	806	10220	4024	2436	4373	2762	4179	4302	2760	2163	2058	558	946	2329	1082	1781	509	681	2161	2632	987	1267	655	302	1852	254.204419275055	230.129509273259	254.772795211655	289.522354952868	322.008298640998	252.397218824474	286.133359223906	253.424070878394	1135.49109036473	1069.76638066093	866.43067232338	1031.59281771841	652.976244887622	585.262107472042	606.757968911059	595.550854958891	320.424569663988	281.417923028112	205.966936917226	239.930033647595	256.797217254096	264.955612554854	211.540309067422	213.290503140247	265.585098247689	275.049710939507	267.7833771126	212.926755285424	228.727017198967	301.27226323041	216.752696779471	390.75056859334
Rv3174	708	23	21	28	35	63	25	14	16	40	16	14	18	12	13	27	15	29	30	8	13	36	12	48	17	15	36	32	11	33	12	6	35	2.79282448717306	2.87832362997045	3.62294778673376	4.27039342642388	5.09523100241786	5.16247425305274	3.23084903399489	4.28466486491627	3.78509584336646	3.62272201558187	4.24100343700077	3.61647437327787	2.4162340950873	1.55062021855083	3.24334316053266	2.7566719290424	3.65890676119049	3.49390982659551	2.51499631373321	2.80815376931042	3.3807058096707	2.50271365598197	4.85572974115305	6.0671776600032	4.98232329834479	3.90250062423681	2.77288438512352	2.02110940504556	5.07386427662016	4.70092313955071	3.66769211353746	6.2894219946694
Rv3175	1488	33	28	55	68	89	23	31	14	54	23	13	28	11	44	55	31	41	55	10	17	57	28	74	7	16	40	32	17	31	13	13	27	1.9066021306192	1.82603327062641	3.38607879261263	3.94765401539461	3.42486661465645	2.25983147141696	3.40393023224462	1.7838372875105	2.43131358003338	2.47783960440756	1.87376131116336	2.6767095271752	1.0538547901288	2.49715265965134	3.14356289006227	2.71072739689169	2.46131686744154	3.04777886755441	1.49581433982117	1.74725696688483	2.54688925580703	2.77855037613052	3.56184745461597	1.1886832891752	2.52866300733198	2.06314997159473	1.31935628001845	1.48619701851957	2.26786357818628	2.42312368819583	3.78107506866026	2.30853669067013
Rv3176c	957	154	126	146	190	256	109	104	79	600	267	132	304	207	334	321	234	131	162	48	67	175	98	164	40	44	179	204	106	104	35	21	102	13.8343209979307	12.7765086521572	13.9758496349864	17.1504201738331	15.317384497292	16.6519733774957	17.7559244716459	15.651115153115	42.0038849075776	44.7247177989508	29.5825658462714	45.1864049871905	30.8353887181831	29.4733754779481	28.526959766552	31.814932206779	12.2277333724965	13.9581149937721	11.1637453926214	10.7071442971633	12.1580590333856	15.1208885672808	12.2737829089334	10.5613418975531	10.8122142382471	14.3553845672466	13.0777572332863	14.4086842053633	11.8298589156802	10.1435802331998	9.49690810589951	13.5601402826406
Rv3177	861	37	34	34	40	58	24	21	23	120	61	34	43	40	58	74	45	34	43	16	18	48	27	65	11	12	36	42	31	36	12	20	31	3.69443166520151	3.83203398156344	3.61753771039718	4.01319203040731	3.85728233842684	4.0752967483332	3.98508905238394	5.06471273666497	9.33744897945454	11.3572966324731	8.46934086075016	7.10413897406578	6.62289484832291	5.6887937688351	7.30955542076945	6.80043110021609	3.52746219533731	4.11802519399433	4.13616118495497	3.19727612222746	3.70660427912792	4.63045627639869	5.40700451722473	3.22820110788447	3.27757016978222	3.20902490355361	2.99268619613941	4.68369857691268	4.55153108374669	3.86556745970024	10.0531398234012	4.58072785594837
Rv3178	360	2	2	2	3	11	6	1	2	11	2	1	2	9	10	10	6	5	4	1	1	3	5	5	2	4	4	4	0	3	2	1	2	0.477613463023798	0.539114584661131	0.508937903374505	0.719866320454311	1.74963223310539	2.43668784744089	0.453857364299283	1.05331344595858	2.04710600195403	0.890585828830544	0.595760006626298	0.790266622308868	3.56394529025377	2.34581007421792	2.36243514162256	2.16858191751335	1.24066378684045	0.916180798973933	0.618269927126082	0.424823262536704	0.554060118807142	2.05083480142967	0.994750190027883	1.40377836054976	2.61295177424305	0.852768654925821	0.681667411342865	0	0.907145431274514	1.54085814018607	1.20218797054839	0.706811233686657
Rv3179	1290	143	146	201	208	265	74	61	70	494	195	156	230	294	572	447	298	164	252	54	108	217	81	189	53	112	335	436	200	165	68	37	152	9.53005468080044	10.9828924689105	14.2739328248756	13.9285762469299	11.7628551823999	8.38673956793609	7.72613001551337	10.2881778442466	25.6559077792462	24.2322190635287	25.9363426140565	25.362045088052	32.4899198553367	37.4456752312368	29.4700048829381	30.0575540194874	11.356401546521	16.1077368377743	9.31718401808607	12.8039755406411	11.1842833284791	9.27168105576575	10.4934578185267	10.3814306663912	20.4174836312945	19.930988330243	20.7353714892202	20.1683644647253	13.9236275497949	14.6202353766492	12.4132897424066	14.9909731423775
Rv3180c	435	82	84	94	104	128	37	36	27	314	88	71	130	116	193	176	112	105	73	30	43	107	27	80	21	27	76	128	59	56	11	7	30	16.2059188832903	18.7388793564972	19.7959294829807	20.6527165040685	16.8491229470212	12.4355103938363	13.5218194053303	11.768053672089	48.3604728235911	32.4296081118984	35.0060362514211	42.5108941655805	38.0154164293735	37.4682491854394	34.4100897869437	33.5008516912407	21.5618809850892	13.8374893086408	15.3501499148545	15.1178485150993	16.3543262654798	9.16511000914775	13.1718645851968	12.1983498916738	14.5964892216336	13.4090519533164	18.0524335141835	17.6438416024166	14.0138328693442	7.01356118981244	6.96439927765964	8.77420841817918
Rv3181c	453	174	178	195	145	213	78	85	82	1217	332	329	383	382	644	611	335	151	164	66	86	222	66	177	45	59	213	336	175	143	37	33	110	33.0217520130361	38.1307534051714	39.4342613872961	27.6504944280464	26.9239011909535	25.1737287550185	30.6579146745211	34.3198818153393	179.987574067048	117.486554372877	155.765596434478	120.267066097071	120.214313543218	120.055763268583	114.711089128322	96.2218466711223	29.7759308841709	29.8517187480248	32.4284624029044	29.0342786051575	32.583138112632	21.5133928838715	27.9847603128374	25.1006726720818	30.6286400027165	36.0873622846093	45.5046854724244	50.253954502337	34.3633898469551	22.6536759682985	31.527578565375	30.8937360419333
Rv3182	345	79	58	87	92	154	41	41	44	600	100	110	170	114	319	254	147	73	93	28	18	81	37	74	29	26	90	160	58	99	19	19	71	19.6859809976766	16.3140761271368	23.1013552662166	23.0357222545379	25.5598447966701	17.3746437817524	19.4172020204563	24.1804130202666	116.515124221889	46.4653475911588	68.3828877171055	70.0932134569605	47.1060594885715	78.0848779487496	62.6148027101353	55.4402681520805	18.9012430829954	22.2273428620632	18.0642343925534	7.97928910503722	15.6100416081317	15.8360113362569	15.3624029346915	21.2397769335355	17.7226294253007	20.0215249417367	28.4522049951805	21.8695221630543	31.2373557204093	15.2745937374967	23.8346832421768	26.1827465696101
Rv3183	330	19	22	27	30	49	22	15	12	79	39	22	42	35	47	50	28	8	17	3	8	13	7	33	12	4	16	27	23	13	3	1	17	4.94981225315573	6.46937501593357	7.4952673042427	7.85308713222884	8.50234506666092	9.74675138976357	7.4267568703519	6.894415282638	16.0384833872101	18.9451894496679	14.2982401590312	18.1042898928941	15.1197678980463	12.0276080168992	12.8860098633958	11.0400533982498	2.16552224612152	4.24774734069732	2.02342885241263	3.7075484730476	2.61919328890649	3.13218406036531	7.16220136820076	9.18836745087116	2.85049284462878	3.72117231240358	5.01955093807019	9.06659657073332	4.28832385693406	2.52140422939538	1.31147778605279	6.55406780327627
Rv3184	327	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.528342253544448	0.175109147600206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203324814241153	0	0.219027564776782	0	0	0	0	0	0	0	0	0
Rv3185	987	2	3	0	2	2	1	0	3	2	0	2	0	2	4	5	3	4	2	1	1	2	1	2	1	0	1	3	2	5	1	0	3	0.174205518428133	0.294956307717336	0	0.17504348217734	0.116029769534483	0.148126920817075	0	0.576280912682508	0.135757236935332	0	0.434596965320096	0	0.288870945511957	0.342245846694408	0.430839235554266	0.395486063984198	0.362017396768035	0.167084644189775	0.225508788009513	0.154950734055941	0.134725864755536	0.149604970317058	0.145130726812579	0.256008211650412	0	0.0777600597196798	0.186474367844553	0.26359868449337	0.551456189224628	0.281007563559769	0	0.386705234235861
Rv3186	327	4	0	2	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	2	3	1	2	0	0	1	1	0	0	0	0	0	1.05162597363038	0	0.560298609219638	0.264171126772224	0.175109147600206	0	0	0	0	0	0	0	0.435956610428595	0.258254320097386	0	0.397904938993276	0.27317367783643	0.252159852928605	0	0.935390669805587	0.60997444272346	0.451559956278092	0.438055129553563	0	0	0.234706969245639	0.187614883855834	0	0	0	0	0
Rv3187	987	1	0	2	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0.0871027592140666	0	0.185630846215625	0.08752174108867	0.0580148847672415	0.148126920817075	0	0.192093637560836	0	0	0	0	0.144435472755978	0	0	0	0	0	0	0	0	0	0.217696090218868	0	0	0.0777600597196798	0	0.131799342246685	0	0.281007563559769	0	0
Rv3188	348	94	61	64	80	104	39	40	43	2226	598	658	807	480	893	699	347	69	79	23	44	92	34	107	20	27	109	139	56	65	17	10	43	23.2218959608123	17.0099946539633	16.8475995599836	19.858381253912	17.1123904930684	16.3846251810681	18.7803047296255	23.4271438842513	428.544635769561	275.467409814137	405.52767347597	329.868188380995	196.631464289863	216.7043168562	170.828499723535	129.741021616747	17.7115450948947	18.7185214962778	14.7105603350689	19.3367829844293	17.5770796311231	14.4265620514363	22.0217111033759	14.5218451091354	18.245611527042	24.039254324202	24.5047681491358	20.9333713926976	20.3325700113253	13.548925025774	12.4364272815351	15.7204567492377
Rv3189	621	118	125	146	145	165	51	40	50	8391	2909	2282	2808	1797	2991	2636	1606	96	176	26	57	152	38	124	33	87	205	274	89	109	40	29	60	16.3357648222633	19.5331371254033	21.5376619978776	20.1701674330193	15.2141933313512	12.0068676540566	10.5242287373747	15.2654122602693	905.257784579512	750.931645237117	788.13004934563	643.208311722696	412.522363065122	406.743068520916	361.007480192294	336.496865654729	13.809127366572	23.3692493651322	9.31885107552356	14.0376382403433	16.2738431031277	9.03556202369013	14.3013360653284	13.4274451878673	32.9459136752384	25.3358803275063	27.0691116968036	18.6435581658221	19.1070245427869	17.8650219152008	20.2106963164657	12.2923692815071
